Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
772.0,1543.0,4.108,33.2769,0.0,245.6949,-0.0021,0.1347,3.4474,213.454,48.6913,-16.5568,0.0,0.0,2.6288,-0.0001,7.2481,34.9393,3.9827
773.0,1545.0,4.104,33.2742,0.0,246.1283,-0.0021,0.139,3.0938,213.454,48.6913,-16.5568,0.0,0.0,2.6294,0.0003,7.2483,34.9393,3.9785
774.0,1547.0,4.1033,33.274,0.0,246.2227,-0.0021,0.138,3.179,213.454,48.6913,-16.5568,0.0,0.0,2.6308,0.0002,7.2494,34.9392,3.9776
775.0,1549.0,4.0994,33.2709,0.0,245.9549,-0.0021,0.1345,3.4497,213.4541,48.6913,-16.5568,0.0,0.0,2.6295,-0.0003,7.2501,34.9386,3.9737
776.0,1551.0,4.0943,33.2672,0.0,246.3366,-0.0021,0.1378,3.1982,213.4541,48.6913,-16.5568,0.0,0.0,2.6298,0.0002,7.2505,34.9386,3.9684
777.0,1553.0,4.0911,33.2648,0.0,245.9234,-0.0021,0.1389,3.1069,213.4541,48.6913,-16.5568,0.0,0.0,2.6288,-0.0005,7.2513,34.9382,3.9651
778.0,1555.0,4.0878,33.2624,0.0,246.2297,-0.0021,0.1373,3.2301,213.4541,48.6913,-16.5568,0.0,0.0,2.6288,0.0,7.2523,34.9379,3.9616
779.0,1557.0,4.0824,33.2581,0.0,246.1688,-0.0021,0.1361,3.3288,213.4542,48.6913,-16.5569,0.0,0.0,2.6281,-0.0002,7.2528,34.9377,3.9561
780.0,1559.0,4.0777,33.2548,0.0,246.3876,-0.0021,0.1383,3.1723,213.4542,48.6913,-16.5569,0.0,0.0,2.6282,0.0,7.2544,34.9375,3.9512
781.0,1561.0,4.0686,33.2465,0.0,246.3196,-0.0021,0.1358,3.3315,213.4542,48.6913,-16.5569,0.0,0.0,2.6272,-0.0002,7.2548,34.9363,3.9421
782.0,1563.0,4.0627,33.2418,0.0,246.2907,-0.0021,0.1338,3.2673,213.4543,48.6913,-16.5569,0.0,0.0,2.6276,-0.0004,7.2552,34.9362,3.9361
783.0,1565.0,4.0661,33.2465,0.0,246.36,-0.0021,0.1377,3.2031,213.4543,48.6913,-16.5569,0.0,0.0,2.6266,-0.0002,7.2548,34.9371,3.9392
784.0,1567.0,4.0667,33.2488,0.0,246.6292,-0.0021,0.1399,3.0269,213.4543,48.6913,-16.5569,0.0,0.0,2.6267,0.0001,7.2557,34.9381,3.9396
785.0,1569.0,4.0622,33.2451,0.0,246.4706,-0.0021,0.1377,3.1982,213.4543,48.6913,-16.5569,0.0,0.0,2.6264,-0.0002,7.2559,34.9376,3.935
786.0,1571.0,4.0604,33.2442,0.0,246.3167,-0.0021,0.1368,3.2733,213.4544,48.6913,-16.5569,0.0,0.0,2.6256,-0.0004,7.2564,34.9376,3.9331
787.0,1573.0,4.0595,33.2441,0.0,246.4781,-0.0021,0.1357,3.3654,213.4544,48.6913,-16.5569,0.0,0.0,2.6252,-0.0002,7.2569,34.9374,3.932
788.0,1575.0,4.0546,33.24,0.0,246.7017,-0.0021,0.1395,3.0603,213.4544,48.6913,-16.557,0.0,0.0,2.6253,0.0,7.2577,34.9366,3.9269
789.0,1577.0,4.0505,33.2369,0.0,246.5536,-0.0021,0.1362,3.3297,213.4545,48.6913,-16.557,0.0,0.0,2.6249,-0.0003,7.2585,34.9363,3.9227
790.0,1579.0,4.0503,33.2374,0.0,246.2106,-0.0021,0.1321,3.6741,213.4545,48.6913,-16.557,0.0,0.0,2.6239,-0.0008,7.2582,34.9363,3.9223
791.0,1581.0,4.047,33.2351,0.0,246.6296,-0.0021,0.1375,3.2322,213.4545,48.6913,-16.557,0.0,0.0,2.623,-0.0001,7.2594,34.9358,3.9188
792.0,1583.0,4.0418,33.2304,0.0,246.9798,-0.0021,0.1376,3.1984,213.4545,48.6913,-16.557,0.0,0.0,2.6237,0.0001,7.261,34.9352,3.9136
793.0,1585.0,4.0347,33.2244,0.0,246.7478,-0.0021,0.1335,3.5372,213.4546,48.6913,-16.557,0.0,0.0,2.6234,-0.0004,7.2619,34.9345,3.9064
794.0,1587.0,4.0313,33.2218,0.0,246.8076,-0.0021,0.1358,3.3501,213.4546,48.6913,-16.557,0.0,0.0,2.6231,-0.0002,7.262,34.934,3.9029
795.0,1589.0,4.0273,33.2187,0.0,247.063,-0.0021,0.1398,3.0528,213.4546,48.6913,-16.557,0.0,0.0,2.6232,0.0,7.2629,34.9337,3.8987
796.0,1591.0,4.0217,33.2139,0.0,246.5002,-0.0021,0.1338,3.5327,213.4546,48.6913,-16.557,0.0,0.0,2.6213,-0.0008,7.264,34.9328,3.893
797.0,1593.0,4.0184,33.2121,0.0,246.7846,-0.0021,0.133,3.6044,213.4547,48.6913,-16.557,0.0,0.0,2.6215,-0.0003,7.2637,34.933,3.8895
798.0,1595.0,4.0169,33.2114,0.0,247.5087,-0.0021,0.1395,3.0604,213.4547,48.6913,-16.557,0.0,0.0,2.6227,0.0004,7.2645,34.9328,3.8879
799.0,1597.0,4.013,33.2083,0.0,246.9014,-0.0021,0.1337,3.5346,213.4547,48.6913,-16.5571,0.0,0.0,2.6221,-0.0007,7.2665,34.9323,3.8838
800.0,1599.0,4.0084,33.2046,0.0,246.6442,-0.0021,0.131,3.7911,213.4548,48.6913,-16.5571,0.0,0.0,2.6204,-0.001,7.2662,34.9318,3.8791
801.0,1601.0,4.0025,33.1999,0.0,246.982,-0.0021,0.1324,3.6482,213.4548,48.6913,-16.5571,0.0,0.0,2.6208,-0.0004,7.2664,34.9316,3.8731
802.0,1603.0,4.0028,33.2009,0.0,247.7561,-0.0021,0.1391,3.0882,213.4548,48.6913,-16.5571,0.0,0.0,2.6221,0.0005,7.2666,34.9317,3.8732
803.0,1605.0,4.0021,33.2016,0.0,247.6085,-0.0021,0.1372,3.2471,213.4548,48.6913,-16.5571,0.0,0.0,2.6225,0.0,7.2666,34.9322,3.8724
804.0,1607.0,4.002,33.2024,0.0,247.5499,-0.0021,0.1386,3.1254,213.4549,48.6913,-16.5571,0.0,0.0,2.6224,-0.0001,7.267,34.9323,3.872
805.0,1609.0,4.0012,33.2026,0.0,247.569,-0.0021,0.1382,3.1673,213.4549,48.6913,-16.5571,0.0,0.0,2.6203,-0.0003,7.2696,34.9322,3.8711
806.0,1611.0,3.993,33.1951,0.0,247.0648,-0.0021,0.1357,3.364,213.4549,48.6913,-16.5571,0.0,0.0,2.6194,-0.0009,7.2707,34.9311,3.8627
807.0,1613.0,3.9826,33.1853,0.0,247.6505,-0.0021,0.1348,3.4498,213.4549,48.6913,-16.5571,0.0,0.0,2.6203,0.0001,7.2693,34.9295,3.8523
808.0,1615.0,3.9826,33.1863,0.0,248.0189,-0.0021,0.1393,3.0707,213.455,48.6913,-16.5571,0.0,0.0,2.6207,0.0002,7.2719,34.9301,3.8522
809.0,1617.0,3.9696,33.1739,0.0,247.4743,-0.0021,0.1311,3.7894,213.455,48.6913,-16.5571,0.0,0.0,2.6193,-0.0007,7.274,34.9282,3.8391
810.0,1619.0,3.9652,33.1705,0.0,247.7786,-0.0021,0.1308,3.812,213.455,48.6913,-16.5571,0.0,0.0,2.6193,-0.0004,7.274,34.928,3.8346
811.0,1621.0,3.9622,33.169,0.0,248.4256,-0.0021,0.1349,3.4413,213.455,48.6913,-16.5571,0.0,0.0,2.6205,0.0005,7.2737,34.9281,3.8315
812.0,1623.0,3.9626,33.1701,0.0,248.4237,-0.0021,0.1396,3.0517,213.4551,48.6913,-16.5571,0.0,0.0,2.6216,0.0001,7.2749,34.9281,3.8317
813.0,1625.0,3.956,33.164,0.0,248.0022,-0.0021,0.1324,3.6521,213.4551,48.6913,-16.5572,0.0,0.0,2.6199,-0.0006,7.2767,34.9267,3.8249
814.0,1627.0,3.9499,33.1597,0.0,247.9966,-0.0021,0.1307,3.8076,213.4551,48.6913,-16.5572,0.0,0.0,2.6199,-0.0007,7.2764,34.9271,3.8187
815.0,1629.0,3.9477,33.1584,0.0,248.7257,-0.0021,0.132,3.6848,213.4551,48.6913,-16.5572,0.0,0.0,2.6203,0.0005,7.2756,34.9268,3.8164
816.0,1631.0,3.9503,33.1614,0.0,248.4562,-0.0021,0.1389,3.108,213.4552,48.6913,-16.5572,0.0,0.0,2.6202,-0.0001,7.2774,34.927,3.8188
817.0,1633.0,3.939,33.1514,0.0,247.9603,-0.0021,0.133,3.5981,213.4552,48.6913,-16.5572,0.0,0.0,2.6183,-0.0008,7.279,34.926,3.8075
818.0,1635.0,3.9347,33.1486,0.0,248.454,-0.0021,0.1345,3.4503,213.4552,48.6913,-16.5572,0.0,0.0,2.6181,-0.0001,7.2802,34.9259,3.803
819.0,1637.0,3.9324,33.147,0.0,248.7391,-0.0021,0.1361,3.3315,213.4553,48.6913,-16.5572,0.0,0.0,2.6184,0.0002,7.2804,34.9255,3.8005
820.0,1639.0,3.9256,33.1414,0.0,248.8939,-0.0021,0.1401,3.0131,213.4553,48.6913,-16.5572,0.0,0.0,2.619,0.0002,7.281,34.9251,3.7936
821.0,1641.0,3.9235,33.1399,0.0,248.7386,-0.0021,0.1374,3.2235,213.4553,48.6913,-16.5572,0.0,0.0,2.6189,-0.0002,7.2818,34.9247,3.7914
822.0,1643.0,3.9215,33.1389,0.0,248.6188,-0.0021,0.1337,3.5372,213.4553,48.6913,-16.5572,0.0,0.0,2.6178,-0.0004,7.2822,34.9249,3.7892
823.0,1645.0,3.9192,33.1374,0.0,248.7397,-0.0021,0.1336,3.5494,213.4554,48.6913,-16.5572,0.0,0.0,2.6179,-0.0002,7.2817,34.9244,3.7868
824.0,1647.0,3.9193,33.1385,0.0,248.9366,-0.0021,0.1396,3.0511,213.4554,48.6913,-16.5572,0.0,0.0,2.6181,-0.0001,7.282,34.9243,3.7866
825.0,1649.0,3.917,33.1374,0.0,248.2545,-0.0021,0.1332,3.5796,213.4554,48.6913,-16.5572,0.0,0.0,2.6161,-0.0009,7.2829,34.9247,3.7842
826.0,1651.0,3.9166,33.1378,0.0,248.3569,-0.0021,0.1322,3.6663,213.4554,48.6913,-16.5572,0.0,0.0,2.616,-0.0007,7.2826,34.9248,3.7837
827.0,1653.0,3.9141,33.1366,0.0,248.5344,-0.0021,0.1347,3.4404,213.4555,48.6913,-16.5572,0.0,0.0,2.6142,-0.0004,7.283,34.9249,3.781
828.0,1655.0,3.9117,33.1348,0.0,249.0302,-0.0021,0.139,3.0965,213.4555,48.6913,-16.5572,0.0,0.0,2.6152,0.0001,7.2841,34.9246,3.7784
829.0,1657.0,3.9067,33.1313,0.0,248.8738,-0.0021,0.1344,3.4767,213.4555,48.6913,-16.5572,0.0,0.0,2.6146,-0.0003,7.2853,34.9245,3.7732
830.0,1659.0,3.9044,33.13,0.0,248.8418,-0.0021,0.1346,3.4557,213.4555,48.6913,-16.5572,0.0,0.0,2.6142,-0.0003,7.2854,34.9244,3.7708
831.0,1661.0,3.8996,33.126,0.0,249.2853,-0.0021,0.1386,3.1334,213.4556,48.6913,-16.5573,0.0,0.0,2.6148,0.0002,7.2861,34.9237,3.7659
832.0,1663.0,3.8957,33.1224,0.0,249.2305,-0.0021,0.1398,3.0365,213.4556,48.6913,-16.5573,0.0,0.0,2.6149,-0.0001,7.2879,34.923,3.7619
833.0,1665.0,3.8865,33.1146,0.0,248.8446,-0.0021,0.1343,3.4911,213.4556,48.6913,-16.5573,0.0,0.0,2.6138,-0.0007,7.2892,34.9223,3.7527
834.0,1667.0,3.8833,33.1131,0.0,249.0576,-0.0021,0.1349,3.4309,213.4557,48.6913,-16.5573,0.0,0.0,2.6132,-0.0003,7.2894,34.9229,3.7493
835.0,1669.0,3.8782,33.1082,0.0,249.5688,-0.0021,0.1397,3.0526,213.4557,48.6913,-16.5573,0.0,0.0,2.6142,0.0003,7.2897,34.9217,3.7441
836.0,1671.0,3.8756,33.1069,0.0,249.5652,-0.0021,0.1394,3.0648,213.4557,48.6913,-16.5573,0.0,0.0,2.6142,0.0001,7.2898,34.9217,3.7413
837.0,1673.0,3.8753,33.1075,0.0,249.2094,-0.0021,0.1392,3.0786,213.4557,48.6913,-16.5573,0.0,0.0,2.613,-0.0005,7.29,34.9217,3.7409
838.0,1675.0,3.8745,33.1079,0.0,249.466,-0.0021,0.1378,3.1922,213.4558,48.6913,-16.5573,0.0,0.0,2.6129,-0.0001,7.2902,34.9219,3.7398
839.0,1677.0,3.8729,33.1073,0.0,249.5465,-0.0021,0.1373,3.2282,213.4558,48.6913,-16.5573,0.0,0.0,2.6129,0.0,7.2897,34.9218,3.738
840.0,1679.0,3.8731,33.1085,0.0,249.61,-0.0021,0.1373,3.2289,213.4558,48.6913,-16.5573,0.0,0.0,2.6128,0.0001,7.2893,34.9223,3.7381
841.0,1681.0,3.8781,33.115,0.0,249.599,-0.0021,0.1417,2.8944,213.4558,48.6913,-16.5573,0.0,0.0,2.6128,0.0,7.2889,34.9237,3.7428
842.0,1683.0,3.8787,33.1168,0.0,248.6281,-0.0021,0.1378,3.1985,213.4559,48.6913,-16.5573,0.0,0.0,2.6105,-0.0013,7.2896,34.9243,3.7432
843.0,1685.0,3.8785,33.1173,0.0,248.5468,-0.0021,0.1331,3.5992,213.4559,48.6913,-16.5573,0.0,0.0,2.6081,-0.0012,7.2897,34.9239,3.7429
844.0,1687.0,3.8771,33.1166,0.0,248.7009,-0.0021,0.1323,3.6544,213.4559,48.6913,-16.5573,0.0,0.0,2.6081,-0.0009,7.2894,34.9238,3.7412
845.0,1689.0,3.8749,33.1155,0.0,249.0363,-0.0021,0.1397,3.0591,213.456,48.6913,-16.5573,0.0,0.0,2.6069,-0.0003,7.2914,34.9238,3.7389
846.0,1691.0,3.8679,33.1091,0.0,248.6166,-0.0021,0.1308,3.7475,213.456,48.6913,-16.5573,0.0,0.0,2.6045,-0.0009,7.294,34.9224,3.7318
847.0,1693.0,3.8558,33.0978,0.0,248.7101,-0.0021,0.1311,3.7438,213.456,48.6913,-16.5573,0.0,0.0,2.6044,-0.0008,7.293,34.9208,3.7197
848.0,1695.0,3.8513,33.094,0.0,249.7126,-0.0021,0.133,3.6018,213.456,48.6913,-16.5574,0.0,0.0,2.6054,0.0007,7.2925,34.9202,3.715
849.0,1697.0,3.8545,33.0974,0.0,249.6241,-0.0021,0.1398,3.029,213.4561,48.6913,-16.5574,0.0,0.0,2.6063,0.0002,7.2947,34.9204,3.7181
850.0,1699.0,3.8467,33.0913,0.0,249.5233,-0.0021,0.1372,3.2631,213.4561,48.6912,-16.5574,0.0,0.0,2.6058,-0.0001,7.2951,34.9202,3.7102
851.0,1701.0,3.8454,33.0912,0.0,249.5106,-0.0021,0.1346,3.4632,213.4561,48.6912,-16.5574,0.0,0.0,2.6058,-0.0003,7.2959,34.9208,3.7087
852.0,1703.0,3.8462,33.0926,0.0,249.6891,-0.0021,0.1329,3.6213,213.4561,48.6912,-16.5574,0.0,0.0,2.6059,0.0,7.2952,34.9203,3.7093
853.0,1705.0,3.8435,33.0907,0.0,249.7228,-0.0021,0.14,3.0365,213.4562,48.6912,-16.5574,0.0,0.0,2.606,-0.0001,7.2969,34.92,3.7064
854.0,1707.0,3.8365,33.0848,0.0,249.4494,-0.0021,0.1335,3.5514,213.4562,48.6912,-16.5574,0.0,0.0,2.6044,-0.0006,7.2985,34.9194,3.6994
855.0,1709.0,3.8296,33.0788,0.0,249.2558,-0.0021,0.1339,3.5372,213.4562,48.6912,-16.5574,0.0,0.0,2.6032,-0.0007,7.2989,34.9186,3.6924
856.0,1711.0,3.8278,33.0778,0.0,249.83,-0.0021,0.1342,3.4933,213.4562,48.6912,-16.5574,0.0,0.0,2.6044,0.0,7.2987,34.9184,3.6904
857.0,1713.0,3.825,33.0762,0.0,250.2513,-0.0021,0.1399,3.0315,213.4563,48.6912,-16.5574,0.0,0.0,2.6044,0.0004,7.2997,34.9183,3.6874
858.0,1715.0,3.8203,33.0723,0.0,250.2985,-0.0021,0.1403,3.0006,213.4563,48.6912,-16.5574,0.0,0.0,2.6048,0.0002,7.3,34.9179,3.6827
859.0,1717.0,3.8191,33.0726,0.0,249.8787,-0.0021,0.1382,3.1731,213.4563,48.6912,-16.5574,0.0,0.0,2.6044,-0.0005,7.3001,34.9182,3.6813
860.0,1719.0,3.8193,33.0738,0.0,250.2001,-0.0021,0.1396,3.0511,213.4564,48.6912,-16.5574,0.0,0.0,2.6042,0.0,7.3002,34.9184,3.6812
861.0,1721.0,3.8183,33.0739,0.0,250.1288,-0.0021,0.1399,3.0223,213.4564,48.6912,-16.5574,0.0,0.0,2.6043,-0.0002,7.3003,34.9186,3.6801
862.0,1723.0,3.8178,33.0739,0.0,249.9972,-0.0021,0.143,2.8206,213.4564,48.6912,-16.5574,0.0,0.0,2.603,-0.0003,7.3007,34.9184,3.6794
863.0,1725.0,3.8167,33.0733,0.0,249.8335,-0.0021,0.1382,3.1583,213.4564,48.6912,-16.5574,0.0,0.0,2.6019,-0.0005,7.3013,34.9181,3.6781
864.0,1727.0,3.8127,33.0711,0.0,249.6811,-0.0021,0.137,3.2563,213.4565,48.6912,-16.5575,0.0,0.0,2.6007,-0.0006,7.3012,34.9184,3.674
865.0,1729.0,3.8124,33.0716,0.0,250.0756,-0.0021,0.1423,2.8516,213.4565,48.6912,-16.5575,0.0,0.0,2.6007,0.0,7.3016,34.9183,3.6735
866.0,1731.0,3.8103,33.0704,0.0,249.8381,-0.0021,0.1398,3.0383,213.4565,48.6912,-16.5574,0.0,0.0,2.5996,-0.0004,7.3023,34.9183,3.6713
867.0,1733.0,3.8083,33.0696,0.0,249.712,-0.0021,0.1353,3.4007,213.4566,48.6912,-16.5575,0.0,0.0,2.5983,-0.0005,7.3022,34.9183,3.6691
868.0,1735.0,3.8058,33.0684,0.0,250.1441,-0.0021,0.1386,3.1176,213.4566,48.6912,-16.5575,0.0,0.0,2.5983,0.0001,7.3024,34.9185,3.6665
869.0,1737.0,3.8051,33.068,0.0,250.0422,-0.0021,0.1415,2.9812,213.4566,48.6912,-16.5575,0.0,0.0,2.5982,-0.0002,7.3039,34.9182,3.6656
870.0,1739.0,3.7977,33.0617,0.0,249.555,-0.0021,0.1353,3.3975,213.4566,48.6912,-16.5575,0.0,0.0,2.5971,-0.0008,7.3043,34.9174,3.6581
871.0,1741.0,3.7961,33.0611,0.0,249.8894,-0.0021,0.1389,3.1226,213.4567,48.6912,-16.5575,0.0,0.0,2.5964,-0.0003,7.3044,34.9175,3.6563
872.0,1743.0,3.7954,33.0615,0.0,250.0531,-0.0021,0.1414,2.9173,213.4567,48.6912,-16.5575,0.0,0.0,2.5963,-0.0001,7.3045,34.9176,3.6555
873.0,1745.0,3.7947,33.0616,0.0,250.2858,-0.0021,0.1428,2.8152,213.4567,48.6912,-16.5575,0.0,0.0,2.5958,0.0001,7.3046,34.9176,3.6545
874.0,1747.0,3.7946,33.0621,0.0,250.0435,-0.0021,0.1367,3.2704,213.4568,48.6912,-16.5575,0.0,0.0,2.5962,-0.0004,7.3052,34.9173,3.6543
875.0,1749.0,3.7937,33.0623,0.0,250.1174,-0.0021,0.1354,3.379,213.4568,48.6912,-16.5575,0.0,0.0,2.5956,-0.0003,7.3055,34.9174,3.6532
876.0,1751.0,3.7907,33.0603,0.0,250.0289,-0.0021,0.1395,3.0552,213.4568,48.6912,-16.5575,0.0,0.0,2.5955,-0.0004,7.3058,34.9172,3.6501
877.0,1753.0,3.7876,33.0582,0.0,250.4278,-0.0021,0.1433,2.789,213.4568,48.6912,-16.5575,0.0,0.0,2.5956,0.0,7.3065,34.9172,3.6468
878.0,1755.0,3.7838,33.0551,0.0,250.3269,-0.0021,0.1369,3.2658,213.4569,48.6912,-16.5575,0.0,0.0,2.595,-0.0003,7.3077,34.9165,3.6428
879.0,1757.0,3.78,33.0525,0.0,249.8874,-0.0021,0.1359,3.35,213.4569,48.6912,-16.5575,0.0,0.0,2.5939,-0.0007,7.3074,34.9162,3.6389
880.0,1759.0,3.7769,33.0505,0.0,250.4404,-0.0021,0.1406,2.9961,213.4569,48.6912,-16.5576,0.0,0.0,2.5946,-0.0001,7.3081,34.9162,3.6357
881.0,1761.0,3.7755,33.0492,0.0,250.7221,-0.0021,0.1436,2.769,213.4569,48.6912,-16.5576,0.0,0.0,2.5946,0.0002,7.3089,34.9156,3.6341
882.0,1763.0,3.7704,33.0452,0.0,250.4664,-0.0021,0.1395,3.0613,213.457,48.6911,-16.5576,0.0,0.0,2.5946,-0.0004,7.3103,34.9153,3.6289
883.0,1765.0,3.7685,33.0441,0.0,249.8971,-0.0021,0.1362,3.3212,213.457,48.6911,-16.5576,0.0,0.0,2.5922,-0.001,7.3106,34.9151,3.6269
884.0,1767.0,3.7635,33.04,0.0,250.4091,-0.0021,0.139,3.1185,213.457,48.6911,-16.5576,0.0,0.0,2.5919,-0.0003,7.3107,34.9144,3.6218
885.0,1769.0,3.7609,33.0387,0.0,250.8281,-0.0021,0.1433,2.7813,213.457,48.6911,-16.5576,0.0,0.0,2.5929,0.0001,7.3109,34.9145,3.619
886.0,1771.0,3.7599,33.0385,0.0,250.9652,-0.0021,0.1429,2.809,213.4571,48.6911,-16.5576,0.0,0.0,2.5932,0.0001,7.3111,34.9144,3.6178
887.0,1773.0,3.7593,33.0386,0.0,250.5323,-0.0021,0.1375,3.2015,213.4571,48.6911,-16.5576,0.0,0.0,2.5922,-0.0005,7.3112,34.9143,3.6171
888.0,1775.0,3.759,33.0392,0.0,250.8689,-0.0021,0.1375,3.2112,213.4571,48.6911,-16.5576,0.0,0.0,2.5925,0.0,7.3111,34.9142,3.6165
889.0,1777.0,3.7587,33.0397,0.0,250.7155,-0.0021,0.1435,2.7802,213.4572,48.6911,-16.5576,0.0,0.0,2.5921,-0.0003,7.312,34.9141,3.616
890.0,1779.0,3.7538,33.0357,0.0,250.3835,-0.0021,0.1388,3.1187,213.4572,48.6911,-16.5576,0.0,0.0,2.5897,-0.0007,7.3129,34.9136,3.6111
891.0,1781.0,3.7506,33.0335,0.0,250.6761,-0.0021,0.1388,3.2015,213.4572,48.6911,-16.5576,0.0,0.0,2.5895,-0.0002,7.313,34.9135,3.6078
892.0,1783.0,3.7492,33.0331,0.0,250.9536,-0.0021,0.1388,3.0576,213.4572,48.6911,-16.5576,0.0,0.0,2.5897,0.0001,7.3132,34.9137,3.6061
893.0,1785.0,3.7479,33.0332,0.0,250.9344,-0.0021,0.1438,2.7572,213.4573,48.6911,-16.5576,0.0,0.0,2.5899,-0.0001,7.3136,34.9138,3.6046
894.0,1787.0,3.744,33.0305,0.0,250.6022,-0.0021,0.1383,3.1484,213.4573,48.6911,-16.5577,0.0,0.0,2.5885,-0.0005,7.3139,34.9138,3.6007
895.0,1789.0,3.7429,33.0305,0.0,250.5211,-0.0021,0.1372,3.2325,213.4573,48.6911,-16.5577,0.0,0.0,2.5868,-0.0005,7.3138,34.9141,3.5994
896.0,1791.0,3.7436,33.0321,0.0,250.4473,-0.0021,0.1386,3.1295,213.4573,48.6911,-16.5577,0.0,0.0,2.5864,-0.0005,7.3138,34.9143,3.5998
897.0,1793.0,3.7439,33.0335,0.0,250.8487,-0.0021,0.1437,2.764,213.4574,48.6911,-16.5577,0.0,0.0,2.5866,-0.0001,7.3144,34.9144,3.6
898.0,1795.0,3.7406,33.031,0.0,250.7248,-0.0021,0.1397,3.03,213.4574,48.6911,-16.5577,0.0,0.0,2.5864,-0.0003,7.3151,34.914,3.5966
899.0,1797.0,3.7387,33.0297,0.0,250.5389,-0.0021,0.138,3.2015,213.4574,48.6911,-16.5577,0.0,0.0,2.5861,-0.0004,7.3151,34.9139,3.5945
900.0,1799.0,3.7371,33.0291,0.0,250.6148,-0.0021,0.1393,3.0821,213.4574,48.6911,-16.5577,0.0,0.0,2.5853,-0.0003,7.3149,34.9139,3.5927
901.0,1801.0,3.7376,33.0305,0.0,250.6743,-0.0021,0.1426,2.8356,213.4575,48.691,-16.5577,0.0,0.0,2.5844,-0.0003,7.315,34.914,3.593
902.0,1803.0,3.7374,33.0316,0.0,250.6762,-0.0021,0.1355,3.3801,213.4575,48.691,-16.5577,0.0,0.0,2.5833,-0.0002,7.3151,34.9141,3.5926
903.0,1805.0,3.7372,33.0321,0.0,250.3499,-0.0021,0.1358,3.3565,213.4575,48.691,-16.5577,0.0,0.0,2.5827,-0.0005,7.3149,34.9141,3.5922
904.0,1807.0,3.7372,33.0328,0.0,250.7718,-0.0021,0.1412,2.943,213.4576,48.691,-16.5577,0.0,0.0,2.5828,-0.0001,7.3152,34.9141,3.592
905.0,1809.0,3.7362,33.0328,0.0,250.4207,-0.0021,0.1362,3.3183,213.4576,48.691,-16.5577,0.0,0.0,2.5816,-0.0006,7.3157,34.9141,3.5909
906.0,1811.0,3.7351,33.0325,0.0,250.4912,-0.0021,0.138,3.1809,213.4576,48.691,-16.5577,0.0,0.0,2.5808,-0.0005,7.316,34.914,3.5896
907.0,1813.0,3.7328,33.0312,0.0,250.673,-0.0021,0.1417,2.8929,213.4576,48.691,-16.5577,0.0,0.0,2.5804,-0.0002,7.3165,34.9139,3.5871
908.0,1815.0,3.7292,33.0285,0.0,251.113,-0.0021,0.1438,2.7555,213.4577,48.691,-16.5578,0.0,0.0,2.5812,0.0002,7.3172,34.9136,3.5834
909.0,1817.0,3.7253,33.0257,0.0,250.8322,-0.0021,0.1395,3.0519,213.4577,48.691,-16.5578,0.0,0.0,2.5806,-0.0003,7.3177,34.9133,3.5794
910.0,1819.0,3.7242,33.0256,0.0,250.7144,-0.0021,0.1381,3.161,213.4577,48.6909,-16.5578,0.0,0.0,2.58,-0.0005,7.318,34.9135,3.578
911.0,1821.0,3.7225,33.0247,0.0,251.2711,-0.0021,0.1417,2.8981,213.4577,48.6909,-16.5578,0.0,0.0,2.5805,0.0002,7.3183,34.9134,3.5762
912.0,1823.0,3.7194,33.0226,0.0,251.2849,-0.0021,0.1448,2.6761,213.4578,48.6909,-16.5578,0.0,0.0,2.5807,0.0,7.3188,34.9132,3.573
913.0,1825.0,3.7166,33.0206,0.0,250.8117,-0.0021,0.1429,2.8182,213.4578,48.6909,-16.5578,0.0,0.0,2.58,-0.0006,7.3191,34.913,3.5701
914.0,1827.0,3.7153,33.0199,0.0,250.7671,-0.0021,0.1369,3.2609,213.4578,48.6909,-16.5578,0.0,0.0,2.5781,-0.0006,7.3198,34.9128,3.5686
915.0,1829.0,3.715,33.0211,0.0,250.6229,-0.0021,0.1361,3.3337,213.4578,48.6909,-16.5578,0.0,0.0,2.5775,-0.0006,7.3192,34.9132,3.5681
916.0,1831.0,3.7117,33.0186,0.0,251.009,-0.0021,0.1429,2.8121,213.4579,48.6909,-16.5578,0.0,0.0,2.5774,-0.0001,7.3202,34.9128,3.5647
917.0,1833.0,3.7073,33.0154,0.0,250.8732,-0.0021,0.1366,3.2842,213.4579,48.6909,-16.5578,0.0,0.0,2.5767,-0.0004,7.3198,34.9127,3.5601
918.0,1835.0,3.7087,33.0186,0.0,250.9481,-0.0021,0.1359,3.34,213.4579,48.6909,-16.5579,0.0,0.0,2.5762,-0.0002,7.3201,34.914,3.5614
919.0,1837.0,3.71,33.0208,0.0,250.9251,-0.0021,0.1415,2.9004,213.458,48.6909,-16.5579,0.0,0.0,2.576,-0.0002,7.32,34.9141,3.5624
920.0,1839.0,3.7104,33.0222,0.0,250.8305,-0.0021,0.144,2.7288,213.458,48.6909,-16.5579,0.0,0.0,2.5754,-0.0003,7.3184,34.9144,3.5626
921.0,1841.0,3.7207,33.0346,0.0,250.5463,-0.0021,0.1408,2.9562,213.458,48.6909,-16.5579,0.0,0.0,2.5733,-0.0007,7.3221,34.9172,3.5726
